algorithm,plaintext_label,plaintext_size_bytes,trial_index,public_key_bytes,secret_key_bytes,kem_ciphertext_bytes,shared_secret_bytes,aes_nonce_bytes,aes_ciphertext_and_tag_bytes,aes_tag_bytes,total_transmission_with_pk_bytes,total_transmission_without_pk_bytes,keygen_ms,encaps_ms,decaps_ms,kdf_alice_ms,kdf_bob_ms,aes_encrypt_ms,aes_decrypt_ms,kem_handshake_ms,kdf_total_ms,aes_total_ms,end_to_end_total_ms,kem_ratio_percent,shared_secret_equal,plaintext_equal
ML-KEM-512,1MB,1048576,10,800,1632,768,32,12,1048592,16,1050172,1049372,0.5661,1.2948,0.1098,0.193,0.0453,1.0822,0.8782,1.9707,0.2383,1.9604,4.1693999999999996,47.265793639372575,True,True
ML-KEM-512,1MB,1048576,11,800,1632,768,32,12,1048592,16,1050172,1049372,0.616,0.4175,0.0843,0.0389,0.0242,0.8718,0.8217,1.1178000000000001,0.06309999999999999,1.6935,2.8744,38.888115780684664,True,True
ML-KEM-512,1MB,1048576,12,800,1632,768,32,12,1048592,16,1050172,1049372,0.6408,0.4721,0.0938,0.0301,0.0214,0.8449,0.8219,1.2067,0.0515,1.6667999999999998,2.925,41.25470085470086,True,True
ML-KEM-512,1MB,1048576,13,800,1632,768,32,12,1048592,16,1050172,1049372,0.4825,0.4216,0.0765,0.0324,0.0184,0.8439,0.8196,0.9805999999999999,0.0508,1.6635,2.6948999999999996,36.38724999072322,True,True
ML-KEM-512,1MB,1048576,14,800,1632,768,32,12,1048592,16,1050172,1049372,0.4784,0.383,0.0775,0.0323,0.0221,0.8575,0.8224,0.9389,0.054400000000000004,1.6799,2.6732,35.122699386503065,True,True
ML-KEM-512,1MB,1048576,15,800,1632,768,32,12,1048592,16,1050172,1049372,0.5203,0.5016,0.0777,0.042,0.0192,0.8451,0.8174,1.0996000000000001,0.061200000000000004,1.6625,2.8233,38.94733113732158,True,True
ML-KEM-512,1MB,1048576,16,800,1632,768,32,12,1048592,16,1050172,1049372,0.5547,0.3873,0.0767,0.0285,0.0209,0.8546,0.8168,1.0187,0.0494,1.6714,2.7394999999999996,37.18561781346961,True,True
ML-KEM-512,1MB,1048576,17,800,1632,768,32,12,1048592,16,1050172,1049372,0.571,0.492,0.0751,0.0323,0.0182,0.8534,0.8268,1.1381,0.0505,1.6802000000000001,2.8688000000000002,39.67163970998326,True,True
ML-KEM-512,1MB,1048576,18,800,1632,768,32,12,1048592,16,1050172,1049372,0.4622,0.462,0.0791,0.0288,0.0211,0.8706,0.8169,1.0033,0.0499,1.6875,2.7407000000000004,36.607436056481916,True,True
ML-KEM-512,1MB,1048576,19,800,1632,768,32,12,1048592,16,1050172,1049372,0.4697,0.3863,0.0735,0.0271,0.0178,0.8469,0.8243,0.9295,0.044899999999999995,1.6712,2.6456,35.13380707589961,True,True
ML-KEM-512,1MB,1048576,20,800,1632,768,32,12,1048592,16,1050172,1049372,0.4514,0.3881,0.0763,0.027,0.0215,0.8735,0.8294,0.9158000000000001,0.0485,1.7029,2.6672000000000002,34.33563287342531,True,True
ML-KEM-512,1MB,1048576,21,800,1632,768,32,12,1048592,16,1050172,1049372,0.4855,0.3903,0.0738,0.0293,0.0179,0.852,0.8362,0.9495999999999999,0.0472,1.6882000000000001,2.685,35.36685288640595,True,True
ML-KEM-512,1MB,1048576,22,800,1632,768,32,12,1048592,16,1050172,1049372,0.4753,0.391,0.0781,0.0287,0.0202,0.8606,0.8135,0.9444000000000001,0.0489,1.6741000000000001,2.6674,35.40526355252306,True,True
ML-KEM-512,1MB,1048576,23,800,1632,768,32,12,1048592,16,1050172,1049372,0.466,0.3936,0.0724,0.0272,0.0165,0.8591,0.8305,0.932,0.0437,1.6896,2.6653000000000002,34.967921059543016,True,True
ML-KEM-512,1MB,1048576,24,800,1632,768,32,12,1048592,16,1050172,1049372,0.4644,0.3859,0.0777,0.0314,0.0215,0.8571,0.8176,0.928,0.052899999999999996,1.6747,2.6556,34.94502184063865,True,True
ML-KEM-512,1MB,1048576,25,800,1632,768,32,12,1048592,16,1050172,1049372,0.4843,0.387,0.0722,0.0282,0.017,0.8372,0.8337,0.9435,0.045200000000000004,1.6709,2.6596,35.4752594375094,True,True
ML-KEM-512,1MB,1048576,26,800,1632,768,32,12,1048592,16,1050172,1049372,0.4763,0.3816,0.0765,0.0318,0.021,0.8606,0.814,0.9344,0.0528,1.6745999999999999,2.6618,35.10406491847622,True,True
ML-KEM-512,1MB,1048576,27,800,1632,768,32,12,1048592,16,1050172,1049372,0.4925,0.3894,0.0769,0.03,0.0223,0.8809,0.852,0.9588,0.0523,1.7328999999999999,2.7439999999999998,34.94169096209912,True,True
ML-KEM-512,1MB,1048576,28,800,1632,768,32,12,1048592,16,1050172,1049372,0.4758,0.3805,0.0752,0.0292,0.0207,0.843,0.8189,0.9315000000000001,0.0499,1.6619,2.6433,35.24004085801839,True,True
ML-KEM-512,1MB,1048576,29,800,1632,768,32,12,1048592,16,1050172,1049372,0.5096,0.4235,0.0799,0.0269,0.0203,0.8708,0.8282,1.0130000000000001,0.0472,1.699,2.7592,36.71354015656713,True,True
ML-KEM-512,1MB,1048576,30,800,1632,768,32,12,1048592,16,1050172,1049372,0.4546,0.7239,0.0954,0.0495,0.0237,0.9728,1.0241,1.2739,0.0732,1.9969000000000001,3.3440000000000003,38.0950956937799,True,True
ML-KEM-512,1MB,1048576,31,800,1632,768,32,12,1048592,16,1050172,1049372,0.5895,0.4912,0.1062,0.042,0.0487,2.263,1.2847,1.1869,0.0907,3.5477,4.8253,24.59743435641307,True,True
ML-KEM-512,1MB,1048576,32,800,1632,768,32,12,1048592,16,1050172,1049372,0.6349,0.4215,0.103,0.0519,0.0417,1.0042,1.3318,1.1594,0.0936,2.3360000000000003,3.5890000000000004,32.304263025912505,True,True
ML-KEM-512,1MB,1048576,33,800,1632,768,32,12,1048592,16,1050172,1049372,0.674,0.4757,0.0829,0.052,0.0267,0.8881,0.8318,1.2326000000000001,0.07869999999999999,1.7199,3.0312,40.66376352599631,True,True
ML-KEM-512,1MB,1048576,34,800,1632,768,32,12,1048592,16,1050172,1049372,0.4941,0.4487,0.0772,0.0335,0.0186,0.8473,0.8397,1.02,0.0521,1.687,2.7591,36.96857670979667,True,True
ML-KEM-512,1MB,1048576,35,800,1632,768,32,12,1048592,16,1050172,1049372,0.506,0.3999,0.1061,0.0279,0.0522,1.81,0.8992,1.012,0.0801,2.7092,3.8013000000000003,26.62247125983216,True,True
ML-KEM-512,1MB,1048576,36,800,1632,768,32,12,1048592,16,1050172,1049372,0.6391,0.4064,0.0834,0.0491,0.0275,0.8844,0.843,1.1289,0.0766,1.7273999999999998,2.9329,38.49091343039313,True,True
ML-KEM-512,1MB,1048576,37,800,1632,768,32,12,1048592,16,1050172,1049372,0.5519,0.3982,0.077,0.0459,0.0197,0.8446,0.8508,1.0271,0.0656,1.6954,2.7881,36.838707363437464,True,True
ML-KEM-512,1MB,1048576,38,800,1632,768,32,12,1048592,16,1050172,1049372,0.4929,0.4521,0.0806,0.0399,0.0222,0.8519,0.8339,1.0256,0.0621,1.6858,2.7735000000000003,36.97854696232197,True,True
ML-KEM-512,1MB,1048576,39,800,1632,768,32,12,1048592,16,1050172,1049372,0.5019,0.3962,0.0783,0.03,0.0201,0.8497,0.8184,0.9764,0.0501,1.6681,2.6946,36.23543383062422,True,True
ML-KEM-512,1MB,1048576,40,800,1632,768,32,12,1048592,16,1050172,1049372,2.6832,0.7487,0.0996,0.0771,0.0286,0.8887,0.9133,3.5315,0.1057,1.802,5.4392,64.92682747462862,True,True
ML-KEM-512,1MB,1048576,41,800,1632,768,32,12,1048592,16,1050172,1049372,0.6486,0.4229,0.0875,0.0485,0.0294,0.8888,0.8699,1.1589999999999998,0.0779,1.7587000000000002,2.9956,38.6900787822139,True,True
ML-KEM-512,1MB,1048576,42,800,1632,768,32,12,1048592,16,1050172,1049372,0.5383,0.3934,0.082,0.0388,0.0254,0.8809,0.822,1.0137,0.06420000000000001,1.7029,2.7808,36.45353855005754,True,True
ML-KEM-512,1MB,1048576,43,800,1632,768,32,12,1048592,16,1050172,1049372,0.4961,0.4172,0.0808,0.0436,0.022,0.8681,0.8696,0.9941,0.06559999999999999,1.7377,2.7973999999999997,35.536569671838144,True,True
ML-KEM-512,1MB,1048576,44,800,1632,768,32,12,1048592,16,1050172,1049372,0.6853,0.4537,0.0918,0.0532,0.0365,0.9183,0.9395,1.2308000000000001,0.0897,1.8578000000000001,3.1783,38.72510461567505,True,True
ML-KEM-512,1MB,1048576,45,800,1632,768,32,12,1048592,16,1050172,1049372,0.8475,0.5246,0.0886,0.0596,0.0267,0.879,0.9141,1.4607,0.0863,1.7931,3.3401,43.73222358612018,True,True
ML-KEM-512,1MB,1048576,46,800,1632,768,32,12,1048592,16,1050172,1049372,0.6905,0.534,0.0917,0.0605,0.034,0.94,0.8222,1.3161999999999998,0.0945,1.7622,3.1729,41.48255539096725,True,True
ML-KEM-512,1MB,1048576,47,800,1632,768,32,12,1048592,16,1050172,1049372,0.6945,0.4523,0.0873,0.0476,0.0268,0.8697,0.9602,1.2341,0.07440000000000001,1.8299,3.1384,39.322584756563856,True,True
ML-KEM-512,1MB,1048576,48,800,1632,768,32,12,1048592,16,1050172,1049372,0.6241,0.7082,0.093,0.0871,0.0322,0.9027,0.8327,1.4253,0.11929999999999999,1.7353999999999998,3.28,43.454268292682926,True,True
ML-KEM-512,1MB,1048576,49,800,1632,768,32,12,1048592,16,1050172,1049372,0.8001,0.8947,0.0904,0.0666,0.0308,0.8822,0.8447,1.7852000000000001,0.09740000000000001,1.7269,3.6095,49.45837373597451,True,True
ML-KEM-512,1MB,1048576,50,800,1632,768,32,12,1048592,16,1050172,1049372,0.7811,0.5702,0.0894,0.0577,0.0275,0.877,0.8578,1.4407,0.0852,1.7348,3.2607,44.18376422240623,True,True
ML-KEM-512,1MB,1048576,51,800,1632,768,32,12,1048592,16,1050172,1049372,0.6733,0.4462,0.0807,0.0539,0.0257,0.8976,0.9506,1.2002,0.0796,1.8481999999999998,3.1279999999999997,38.369565217391305,True,True
ML-KEM-512,1MB,1048576,52,800,1632,768,32,12,1048592,16,1050172,1049372,0.612,0.41,0.0919,0.0674,0.0365,0.9886,0.8382,1.1139000000000001,0.10389999999999999,1.8268,3.0446,36.586086842278135,True,True
ML-KEM-512,1MB,1048576,53,800,1632,768,32,12,1048592,16,1050172,1049372,0.5695,0.4311,0.0783,0.0399,0.0202,0.8659,1.0052,1.0789,0.0601,1.8711000000000002,3.0101000000000004,35.84266303445068,True,True
ML-KEM-512,1MB,1048576,54,800,1632,768,32,12,1048592,16,1050172,1049372,0.6231,0.411,0.0782,0.0478,0.0204,0.9471,0.8694,1.1123,0.06820000000000001,1.8165,2.997,37.11378044711379,True,True
ML-KEM-512,1MB,1048576,55,800,1632,768,32,12,1048592,16,1050172,1049372,0.5444,0.4362,0.0804,0.0454,0.0188,0.8642,0.8305,1.061,0.06420000000000001,1.6947,2.8199,37.62544771091173,True,True
ML-KEM-512,1MB,1048576,56,800,1632,768,32,12,1048592,16,1050172,1049372,0.486,0.39,0.1162,0.0293,0.0424,0.9021,0.8512,0.9922,0.0717,1.7532999999999999,2.8171999999999997,35.21936674712481,True,True
ML-KEM-512,1MB,1048576,57,800,1632,768,32,12,1048592,16,1050172,1049372,0.5942,0.4134,0.0789,0.039,0.0203,0.8722,0.9195,1.0865,0.0593,1.7917,2.9375,36.98723404255319,True,True
ML-KEM-512,1MB,1048576,58,800,1632,768,32,12,1048592,16,1050172,1049372,0.5591,0.393,0.0812,0.0341,0.0228,0.8907,1.1359,1.0333,0.0569,2.0266,3.1168000000000005,33.152592402464066,True,True
ML-KEM-512,1MB,1048576,59,800,1632,768,32,12,1048592,16,1050172,1049372,0.6543,0.4156,0.0845,0.063,0.0281,0.9385,0.8779,1.1544,0.0911,1.8164,3.0619,37.70208040759006,True,True
ML-KEM-512,1MB,1048576,60,800,1632,768,32,12,1048592,16,1050172,1049372,0.5227,0.3897,0.079,0.0357,0.0868,0.8618,0.8524,0.9914000000000001,0.1225,1.7142,2.8281,35.05533750574591,True,True
ML-KEM-512,1MB,1048576,61,800,1632,768,32,12,1048592,16,1050172,1049372,0.6599,0.4463,0.0794,0.0554,0.0191,0.8375,0.8602,1.1856,0.0745,1.6977,2.9577999999999998,40.08384610183244,True,True
ML-KEM-512,1MB,1048576,62,800,1632,768,32,12,1048592,16,1050172,1049372,0.5595,0.3958,0.0847,0.0464,0.0275,0.9061,0.8331,1.04,0.0739,1.7391999999999999,2.8531,36.45157898426273,True,True
ML-KEM-512,1MB,1048576,63,800,1632,768,32,12,1048592,16,1050172,1049372,0.5238,0.3971,0.0773,0.0336,0.0194,0.8432,1.0351,0.9982000000000001,0.053,1.8782999999999999,2.9295,34.074074074074076,True,True
ML-KEM-512,1MB,1048576,64,800,1632,768,32,12,1048592,16,1050172,1049372,0.677,0.433,0.0991,0.0609,0.0355,1.0225,0.8635,1.2091,0.0964,1.8860000000000001,3.1915000000000004,37.8850070499765,True,True
ML-KEM-512,1MB,1048576,65,800,1632,768,32,12,1048592,16,1050172,1049372,0.5438,0.3868,0.0782,0.035,0.0217,0.8328,0.8483,1.0088,0.0567,1.6811,2.7466,36.72904682152479,True,True
ML-KEM-512,1MB,1048576,66,800,1632,768,32,12,1048592,16,1050172,1049372,0.496,0.3999,0.0784,0.0285,0.0217,0.87,0.824,0.9742999999999999,0.0502,1.694,2.7184999999999997,35.83961743608608,True,True
ML-KEM-512,1MB,1048576,67,800,1632,768,32,12,1048592,16,1050172,1049372,0.4673,0.3799,0.0727,0.026,0.0165,0.858,0.8504,0.9198999999999999,0.042499999999999996,1.7084000000000001,2.6708,34.44286356147971,True,True
ML-KEM-512,1MB,1048576,68,800,1632,768,32,12,1048592,16,1050172,1049372,0.4574,0.385,0.0978,0.0283,0.0419,0.9118,0.8561,0.9402,0.0702,1.7679,2.7782999999999998,33.84083792247058,True,True
ML-KEM-512,1MB,1048576,69,800,1632,768,32,12,1048592,16,1050172,1049372,0.6781,0.3964,0.0777,0.0477,0.0219,0.8586,0.8383,1.1522000000000001,0.0696,1.6969,2.9187000000000003,39.4764792544626,True,True
ML-KEM-512,1MB,1048576,70,800,1632,768,32,12,1048592,16,1050172,1049372,0.5056,0.3883,0.0784,0.0449,0.021,0.8539,0.8159,0.9723,0.0659,1.6698,2.708,35.904726735598224,True,True
ML-KEM-512,1MB,1048576,71,800,1632,768,32,12,1048592,16,1050172,1049372,0.458,0.3809,0.0718,0.0277,0.0168,0.857,0.8409,0.9107,0.0445,1.6979,2.6531,34.32588292940334,True,True
ML-KEM-512,1MB,1048576,72,800,1632,768,32,12,1048592,16,1050172,1049372,0.4434,0.4288,0.0905,0.0453,0.0225,0.8753,0.8777,0.9627000000000001,0.0678,1.7530000000000001,2.7835,34.58595293694989,True,True
ML-KEM-512,1MB,1048576,73,800,1632,768,32,12,1048592,16,1050172,1049372,0.6033,0.572,0.0783,0.0389,0.0184,0.8771,0.8367,1.2536,0.0573,1.7138,3.0247,41.445432604886435,True,True
ML-KEM-512,1MB,1048576,74,800,1632,768,32,12,1048592,16,1050172,1049372,0.6376,0.5279,0.1003,0.059,0.0515,1.0709,0.8606,1.2658,0.11049999999999999,1.9315,3.3078000000000003,38.26712618658927,True,True
ML-KEM-512,1MB,1048576,75,800,1632,768,32,12,1048592,16,1050172,1049372,0.539,0.3989,0.09,0.0392,0.0261,0.9504,0.9768,1.0279,0.0653,1.9272,3.0204,34.031916302476496,True,True
ML-KEM-512,1MB,1048576,76,800,1632,768,32,12,1048592,16,1050172,1049372,0.6311,0.5369,0.1161,0.0455,0.0308,1.2483,1.4112,1.2841000000000002,0.0763,2.6595,4.0199,31.943580686086726,True,True
ML-KEM-512,1MB,1048576,77,800,1632,768,32,12,1048592,16,1050172,1049372,0.7457,0.5526,0.1073,0.0506,0.0287,1.1613,1.159,1.4056,0.0793,2.3203,3.8052,36.938925680647536,True,True
ML-KEM-512,1MB,1048576,78,800,1632,768,32,12,1048592,16,1050172,1049372,0.5895,0.5962,0.1354,0.0515,0.0584,1.2461,0.9908,1.3211,0.1099,2.2369,3.6679,36.01788489326317,True,True
ML-KEM-512,1MB,1048576,79,800,1632,768,32,12,1048592,16,1050172,1049372,0.7128,0.4722,0.0828,0.0447,0.0214,0.9461,0.997,1.2678,0.06609999999999999,1.9431,3.277,38.68782422947818,True,True
ML-KEM-512,1MB,1048576,80,800,1632,768,32,12,1048592,16,1050172,1049372,0.5725,0.4154,0.0795,0.0422,0.0197,0.8517,0.8221,1.0674,0.0619,1.6738,2.8030999999999997,38.079269380328924,True,True
ML-KEM-512,1MB,1048576,81,800,1632,768,32,12,1048592,16,1050172,1049372,0.515,0.3913,0.0804,0.0347,0.0231,0.8588,0.8222,0.9867,0.057800000000000004,1.681,2.7255000000000003,36.20253164556962,True,True
ML-KEM-512,1MB,1048576,82,800,1632,768,32,12,1048592,16,1050172,1049372,0.4753,0.4038,0.076,0.0329,0.0182,0.8459,0.8397,0.9551,0.0511,1.6856,2.6917999999999997,35.48183371721525,True,True
ML-KEM-512,1MB,1048576,83,800,1632,768,32,12,1048592,16,1050172,1049372,0.4677,0.9118,0.0909,0.0766,0.0299,1.0249,0.8679,1.4704000000000002,0.1065,1.8927999999999998,3.4697,42.37830359973485,True,True
ML-KEM-512,1MB,1048576,84,800,1632,768,32,12,1048592,16,1050172,1049372,0.5668,0.398,0.0793,0.0395,0.0234,0.8481,0.8216,1.0441,0.0629,1.6697,2.7767,37.60218964958404,True,True
ML-KEM-512,1MB,1048576,85,800,1632,768,32,12,1048592,16,1050172,1049372,0.5086,0.3861,0.0738,0.0292,0.0178,0.8349,0.8297,0.9685,0.047,1.6646,2.6801000000000004,36.13671131674191,True,True
ML-KEM-512,1MB,1048576,86,800,1632,768,32,12,1048592,16,1050172,1049372,0.4712,0.3931,0.0765,0.0269,0.0194,0.8582,0.8155,0.9408000000000001,0.0463,1.6737,2.6608,35.35778713168972,True,True
ML-KEM-512,1MB,1048576,87,800,1632,768,32,12,1048592,16,1050172,1049372,0.4904,0.3917,0.0754,0.027,0.0161,0.8496,0.8271,0.9575,0.0431,1.6766999999999999,2.6773,35.76364247562844,True,True
ML-KEM-512,1MB,1048576,88,800,1632,768,32,12,1048592,16,1050172,1049372,0.4679,0.3797,0.0932,0.0263,0.0418,0.9301,1.3739,0.9407999999999999,0.0681,2.304,3.3129,28.39808023182106,True,True
ML-KEM-512,1MB,1048576,89,800,1632,768,32,12,1048592,16,1050172,1049372,0.6009,0.3977,0.0796,0.0499,0.022,0.8774,0.8513,1.0781999999999998,0.07189999999999999,1.7287,2.8788,37.45310546060858,True,True
ML-KEM-512,1MB,1048576,90,800,1632,768,32,12,1048592,16,1050172,1049372,0.4999,0.4223,0.0788,0.0329,0.0209,0.851,0.8144,1.0010000000000001,0.0538,1.6654,2.7202,36.79876479670612,True,True
ML-KEM-512,1MB,1048576,91,800,1632,768,32,12,1048592,16,1050172,1049372,0.4767,0.3821,0.0736,0.0313,0.0183,0.8403,0.8348,0.9324,0.049600000000000005,1.6751,2.6571,35.09088856271876,True,True
ML-KEM-512,1MB,1048576,92,800,1632,768,32,12,1048592,16,1050172,1049372,0.4675,0.3791,0.0757,0.0266,0.0203,0.8456,0.9192,0.9223,0.0469,1.7648000000000001,2.734,33.73445501097294,True,True
ML-KEM-512,1MB,1048576,93,800,1632,768,32,12,1048592,16,1050172,1049372,0.6277,0.424,0.0993,0.0557,0.0419,1.002,1.2428,1.151,0.09759999999999999,2.2447999999999997,3.4933999999999994,32.94784450678423,True,True
ML-KEM-512,1MB,1048576,94,800,1632,768,32,12,1048592,16,1050172,1049372,0.617,0.4037,0.0813,0.0484,0.026,0.8555,0.8115,1.1019999999999999,0.0744,1.667,2.8434,38.7564183723711,True,True
ML-KEM-512,1MB,1048576,95,800,1632,768,32,12,1048592,16,1050172,1049372,0.5084,0.3884,0.0757,0.0318,0.0186,0.8427,0.9098,0.9725,0.0504,1.7525,2.7754,35.03999423506522,True,True
ML-KEM-512,1MB,1048576,96,800,1632,768,32,12,1048592,16,1050172,1049372,0.5338,0.3856,0.1035,0.0312,0.0221,0.8626,0.8171,1.0229,0.0533,1.6797,2.7558999999999996,37.1167313763199,True,True
ML-KEM-512,1MB,1048576,97,800,1632,768,32,12,1048592,16,1050172,1049372,0.4842,0.383,0.0728,0.0281,0.0178,0.8622,0.8326,0.94,0.045899999999999996,1.6947999999999999,2.6807,35.065467974782706,True,True
ML-KEM-512,1MB,1048576,98,800,1632,768,32,12,1048592,16,1050172,1049372,0.4783,0.4184,0.0767,0.0288,0.0195,0.8797,1.0077,0.9734,0.048299999999999996,1.8874,2.9091,33.46052043587364,True,True
ML-KEM-512,1MB,1048576,99,800,1632,768,32,12,1048592,16,1050172,1049372,0.6074,0.4047,0.0813,0.0459,0.0235,0.8972,0.8577,1.0934,0.0694,1.7549000000000001,2.9177,37.474723240908936,True,True
ML-KEM-512,1MB,1048576,100,800,1632,768,32,12,1048592,16,1050172,1049372,0.4939,0.3885,0.0774,0.0283,0.0189,0.8813,0.8506,0.9598000000000001,0.0472,1.7319,2.7389,35.043265544561685,True,True
ML-KEM-768,1KB,1024,1,1184,2400,1088,32,12,1040,16,3324,2140,0.6214,0.4433,0.1092,0.0474,0.0123,0.0123,0.0064,1.1739,0.059699999999999996,0.0187,1.2523,93.73951928451649,True,True
ML-KEM-768,1KB,1024,2,1184,2400,1088,32,12,1040,16,3324,2140,0.5421,0.4496,0.1046,0.0278,0.0111,0.0079,0.0053,1.0963,0.0389,0.0132,1.1484,95.46325322187391,True,True
ML-KEM-768,1KB,1024,3,1184,2400,1088,32,12,1040,16,3324,2140,0.419,0.4128,0.1042,0.0166,0.0099,0.0049,0.0039,0.9359999999999999,0.026500000000000003,0.008799999999999999,0.9712999999999999,96.36569545969319,True,True
ML-KEM-768,1KB,1024,4,1184,2400,1088,32,12,1040,16,3324,2140,0.4333,0.4139,0.102,0.0196,0.0104,0.0051,0.0041,0.9491999999999999,0.03,0.0092,0.9884,96.03399433427762,True,True
ML-KEM-768,1KB,1024,5,1184,2400,1088,32,12,1040,16,3324,2140,0.428,0.4154,0.1036,0.0166,0.0101,0.0046,0.0035,0.947,0.0267,0.0081,0.9818,96.45548991647993,True,True
ML-KEM-768,1KB,1024,6,1184,2400,1088,32,12,1040,16,3324,2140,0.6596,0.8491,0.1185,0.0523,0.0132,0.0133,0.0066,1.6272,0.0655,0.0199,1.7126,95.01342987270817,True,True
ML-KEM-768,1KB,1024,7,1184,2400,1088,32,12,1040,16,3324,2140,0.4682,0.4259,0.107,0.0214,0.0105,0.0062,0.0048,1.0011,0.0319,0.011,1.044,95.89080459770115,True,True
ML-KEM-768,1KB,1024,8,1184,2400,1088,32,12,1040,16,3324,2140,0.4337,0.454,0.106,0.022,0.0107,0.0059,0.0042,0.9936999999999999,0.0327,0.0101,1.0365,95.87071876507477,True,True
ML-KEM-768,1KB,1024,9,1184,2400,1088,32,12,1040,16,3324,2140,0.4534,0.4237,0.1044,0.0181,0.0101,0.0049,0.0037,0.9815,0.028200000000000003,0.0086,1.0183,96.38613375233233,True,True
ML-KEM-768,1KB,1024,10,1184,2400,1088,32,12,1040,16,3324,2140,0.4363,0.4239,0.1048,0.0206,0.0104,0.0052,0.0039,0.9650000000000001,0.031,0.0091,1.0051,96.01034722913143,True,True
ML-KEM-768,1KB,1024,11,1184,2400,1088,32,12,1040,16,3324,2140,0.424,0.4138,0.101,0.0171,0.0102,0.0039,0.0035,0.9388,0.0273,0.0074,0.9734999999999999,96.43554185927069,True,True
ML-KEM-768,1KB,1024,12,1184,2400,1088,32,12,1040,16,3324,2140,0.4525,0.4323,0.1038,0.0226,0.0103,0.006,0.0038,0.9886,0.0329,0.0098,1.0313,95.85959468631823,True,True
ML-KEM-768,1KB,1024,13,1184,2400,1088,32,12,1040,16,3324,2140,0.4221,0.6728,0.1176,0.0449,0.0132,0.0105,0.0063,1.2125,0.0581,0.016800000000000002,1.2873999999999999,94.18207239397235,True,True
ML-KEM-768,1KB,1024,14,1184,2400,1088,32,12,1040,16,3324,2140,0.4742,0.4303,0.1267,0.0209,0.0132,0.0065,0.0054,1.0312000000000001,0.0341,0.0119,1.0772000000000002,95.72966951355365,True,True
ML-KEM-768,1KB,1024,15,1184,2400,1088,32,12,1040,16,3324,2140,0.4485,0.4184,0.1056,0.0196,0.0099,0.0058,0.004,0.9725,0.0295,0.0098,1.0118,96.1158331686104,True,True
ML-KEM-768,1KB,1024,16,1184,2400,1088,32,12,1040,16,3324,2140,0.4229,0.4309,0.1054,0.0211,0.0104,0.0058,0.0038,0.9592,0.0315,0.0096,1.0003,95.89123263021094,True,True
ML-KEM-768,1KB,1024,17,1184,2400,1088,32,12,1040,16,3324,2140,0.4349,0.4303,0.1032,0.0218,0.011,0.0054,0.0041,0.9683999999999999,0.032799999999999996,0.009500000000000001,1.0107,95.81478183437223,True,True
ML-KEM-768,1KB,1024,18,1184,2400,1088,32,12,1040,16,3324,2140,0.4242,0.4463,0.1072,0.0252,0.0112,0.0065,0.0045,0.9777,0.0364,0.011,1.0251,95.37606087211005,True,True
ML-KEM-768,1KB,1024,19,1184,2400,1088,32,12,1040,16,3324,2140,0.4417,0.4175,0.1054,0.0196,0.0101,0.0051,0.0037,0.9645999999999999,0.029699999999999997,0.0088,1.0030999999999999,96.1618981158409,True,True
ML-KEM-768,1KB,1024,20,1184,2400,1088,32,12,1040,16,3324,2140,0.4162,0.4516,0.1056,0.0206,0.0105,0.0057,0.0036,0.9734,0.031100000000000003,0.0093,1.0138,96.01499309528506,True,True
ML-KEM-768,1KB,1024,21,1184,2400,1088,32,12,1040,16,3324,2140,0.7893,0.4363,0.1053,0.0458,0.0119,0.0102,0.0064,1.3309,0.0577,0.0166,1.4052,94.71249644178764,True,True
ML-KEM-768,1KB,1024,22,1184,2400,1088,32,12,1040,16,3324,2140,0.6355,0.6126,0.115,0.0432,0.0124,0.0113,0.0061,1.3631,0.055600000000000004,0.0174,1.4361000000000002,94.916788524476,True,True
ML-KEM-768,1KB,1024,23,1184,2400,1088,32,12,1040,16,3324,2140,0.4777,0.4442,0.1057,0.0239,0.0104,0.0067,0.0045,1.0275999999999998,0.0343,0.0112,1.0731,95.75994781474233,True,True
ML-KEM-768,1KB,1024,24,1184,2400,1088,32,12,1040,16,3324,2140,0.4357,0.4134,0.1031,0.0181,0.0103,0.0049,0.004,0.9521999999999999,0.0284,0.0089,0.9894999999999999,96.23041940373926,True,True
ML-KEM-768,1KB,1024,25,1184,2400,1088,32,12,1040,16,3324,2140,0.4119,0.4301,0.105,0.0192,0.0101,0.0053,0.0038,0.947,0.0293,0.0091,0.9853999999999999,96.10310533793384,True,True
ML-KEM-768,1KB,1024,26,1184,2400,1088,32,12,1040,16,3324,2140,0.435,0.7075,0.1485,0.0453,0.0521,0.0115,0.0097,1.2910000000000001,0.0974,0.0212,1.4096000000000002,91.58626560726447,True,True
ML-KEM-768,1KB,1024,27,1184,2400,1088,32,12,1040,16,3324,2140,0.5773,0.4972,0.1088,0.0379,0.0126,0.0107,0.0064,1.1833,0.0505,0.0171,1.2509,94.59589095850988,True,True
ML-KEM-768,1KB,1024,28,1184,2400,1088,32,12,1040,16,3324,2140,0.4865,0.4381,0.1377,0.0258,0.0178,0.0067,0.0254,1.0623,0.0436,0.0321,1.1380000000000001,93.34797891036905,True,True
ML-KEM-768,1KB,1024,29,1184,2400,1088,32,12,1040,16,3324,2140,0.6245,0.4706,0.1107,0.0445,0.0128,0.0104,0.0064,1.2058,0.0573,0.0168,1.2798999999999998,94.21048519415581,True,True
